,mass,ctau_for_eps10em2,ctau_for_eps10em4,ctau_for_eps10em6,ctau_for_eps10em8,br_zdtosm
2470,24920,4.281101758903927e-12,4.2811017589039285e-08,0.00042811017589039285,4.281101758903927,0.14184662657229266
2471,24930,4.279262571219042e-12,4.2792625712190405e-08,0.00042792625712190414,4.279262571219041,0.14184328908119626
2472,24940,4.277424842368903e-12,4.277424842368903e-08,0.00042774248423689033,4.277424842368903,0.14183995154823725
2473,24950,4.275588570582371e-12,4.2755885705823696e-08,0.00042755885705823686,4.2755885705823715,0.14183661397317635
2474,24960,4.273753754091129e-12,4.27375375409113e-08,0.000427375375409113,4.273753754091128,0.14183327635577395
2475,24970,4.271920391129697e-12,4.271920391129697e-08,0.00042719203911296966,4.271920391129697,0.1418299386957905
2476,24980,4.2700884799353985e-12,4.2700884799353975e-08,0.0004270088479935397,4.2700884799353975,0.14182660099298627
2477,24990,4.268258018748366e-12,4.268258018748366e-08,0.00042682580187483664,4.268258018748366,0.1418232632471215
2478,25000,4.266429005811544e-12,4.266429005811546e-08,0.00042664290058115454,4.266429005811546,0.14181992545795627
2479,25010,4.264599554158602e-12,4.2645995541586016e-08,0.0004264599554158602,4.264599554158602,0.1418165249337313
2480,25020,4.26277154895502e-12,4.262771548955021e-08,0.000426277154895502,4.26277154895502,0.1418131243716833
2481,25030,4.260944988450096e-12,4.260944988450096e-08,0.00042609449884500964,4.260944988450096,0.14180972377157186
2482,25040,4.259119870895907e-12,4.2591198708959084e-08,0.00042591198708959085,4.259119870895908,0.14180632313315655
2483,25050,4.257296194547308e-12,4.257296194547308e-08,0.0004257296194547308,4.2572961945473065,0.1418029224561969
2484,25060,4.2554739576619265e-12,4.2554739576619266e-08,0.0004255473957661927,4.255473957661926,0.1417995217404522
2485,25070,4.2536531585001665e-12,4.253653158500166e-08,0.0004253653158500167,4.253653158500166,0.1417961209856817
2486,25080,4.251833795325183e-12,4.2518337953251854e-08,0.0004251833795325185,4.251833795325185,0.14179272019164454
2487,25090,4.2500158664029044e-12,4.250015866402905e-08,0.0004250015866402904,4.2500158664029035,0.14178931935809988
2488,25100,4.248199370001996e-12,4.248199370001996e-08,0.0004248199370001996,4.2481993700019975,0.14178591848480646
2489,25110,4.246384304393873e-12,4.246384304393872e-08,0.0004246384304393872,4.246384304393872,0.14178251757152316
2490,25120,4.244570667852697e-12,4.2445706678526966e-08,0.0004244570667852698,4.244570667852697,0.1417791166180087
2491,25130,4.242758458655365e-12,4.242758458655366e-08,0.00042427584586553663,4.2427584586553655,0.14177571562402172
2492,25140,4.2409476750814966e-12,4.2409476750814967e-08,0.00042409476750814983,4.240947675081497,0.14177231458932066
2493,25150,4.239138315413445e-12,4.2391383154134445e-08,0.0004239138315413445,4.239138315413444,0.14176891351366389
2494,25160,4.237330377936269e-12,4.2373303779362683e-08,0.000423733037793627,4.237330377936268,0.1417655123968097
2495,25170,4.235523860937755e-12,4.2355238609377566e-08,0.0004235523860937755,4.2355238609377555,0.14176211123851626
2496,25180,4.233718762708397e-12,4.2337187627083975e-08,0.0004233718762708398,4.2337187627083965,0.14175871003854162
2497,25190,4.231915081541377e-12,4.231915081541378e-08,0.00042319150815413775,4.231915081541378,0.14175530879664364
2498,25200,4.230112815732593e-12,4.230112815732594e-08,0.00042301128157325933,4.230112815732594,0.14175190751258035
2499,25210,4.228310594185549e-12,4.228310594185549e-08,0.0004228310594185549,4.228310594185548,0.1417484602789698
2500,25220,4.226509785828708e-12,4.226509785828708e-08,0.0004226509785828709,4.226509785828707,0.14174501300714518
2501,25230,4.2247103889645724e-12,4.224710388964573e-08,0.00042247103889645735,4.224710388964572,0.1417415656968638
2502,25240,4.222912401898315e-12,4.222912401898315e-08,0.00042229124018983166,4.222912401898316,0.14173811834788302
2503,25250,4.221115822937782e-12,4.2211158229377816e-08,0.0004221115822937783,4.221115822937783,0.14173467095995995
2504,25260,4.219320650393494e-12,4.219320650393494e-08,0.00042193206503934937,4.2193206503934935,0.14173122353285175
2505,25270,4.217526882578621e-12,4.217526882578622e-08,0.00042175268825786217,4.217526882578622,0.14172777606631531
2506,25280,4.215734517809006e-12,4.2157345178090066e-08,0.0004215734517809007,4.215734517809007,0.14172432856010747
2507,25290,4.213943554403133e-12,4.2139435544031336e-08,0.0004213943554403135,4.213943554403134,0.14172088101398506
2508,25300,4.212153990682138e-12,4.212153990682138e-08,0.0004212153990682138,4.212153990682138,0.1417174334277046
2509,25310,4.210365824969793e-12,4.2103658249697916e-08,0.0004210365824969792,4.210365824969793,0.1417139858010225
2510,25320,4.208579055592505e-12,4.2085790555925044e-08,0.00042085790555925065,4.208579055592505,0.1417105381336954
2511,25330,4.206793680879331e-12,4.2067936808793317e-08,0.0004206793680879332,4.206793680879333,0.1417070904254793
2512,25340,4.205009699161929e-12,4.205009699161927e-08,0.0004205009699161927,4.205009699161926,0.1417036426761305
2513,25350,4.203227108774585e-12,4.203227108774585e-08,0.00042032271087745856,4.203227108774587,0.141700194885405
2514,25360,4.201445908054212e-12,4.201445908054212e-08,0.00042014459080542114,4.201445908054211,0.1416967470530587
2515,25370,4.19966609534032e-12,4.19966609534032e-08,0.000419966609534032,4.19966609534032,0.1416932991788475
2516,25380,4.19788766897503e-12,4.197887668975029e-08,0.00041978876689750295,4.1978876689750315,0.14168985126252692
